paper_id,claim_id,table_figure,claim,value_script,value_paper,match,value_rewrite,match_rewrite,defect_locus,notes
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_republican_counterfactual_standard_error_pp,Table A.3,"Believe Trump mishandled docs, Republican, counterfactual standard error (pp)",0.6,0.6,1,0.6184234089690659,1,NA,
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_republican_counterfactual_p_value,Table A.3,"Believe Trump mishandled docs, Republican, counterfactual p-value",NA,NA,NA,5.393879065029705e-5,NA,NA,The article prints this p-value as p < 0.001 rather than as a number; see the row counting those cells
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_republican_change_format_more_likely_pct,Table A.3,"Believe Trump mishandled docs, Republican, change format, more likely (%)",16.7,16.7,1,16.715662132510403,1,NA,
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_republican_change_format_less_likely_pct,Table A.3,"Believe Trump mishandled docs, Republican, change format, less likely (%)",38.5,38.5,1,38.544543873792406,1,NA,
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_republican_change_format_difference_pp,Table A.3,"Believe Trump mishandled docs, Republican, change format difference (pp)",-21.8,-21.8,1,-21.82888174128205,1,NA,
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_republican_change_format_standard_error_pp,Table A.3,"Believe Trump mishandled docs, Republican, change format standard error (pp)",2.8,2.8,1,2.826033639347707,1,NA,
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_republican_change_format_p_value,Table A.3,"Believe Trump mishandled docs, Republican, change format p-value",NA,NA,NA,2.7013188181068683e-14,NA,NA,The article prints this p-value as p < 0.001 rather than as a number; see the row counting those cells
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_democrat_actual_pct,Table A.3,"Believe Trump mishandled docs, Democrat, actual (%)",85.4,85.4,1,85.43126126374034,1,NA,
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_democrat_predicted_if_not_for_indictment_pct,Table A.3,"Believe Trump mishandled docs, Democrat, predicted if not for indictment (%)",80.3,80.3,1,80.264962875,1,NA,
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_democrat_counterfactual_difference_pp,Table A.3,"Believe Trump mishandled docs, Democrat, counterfactual difference (pp)",5.2,5.2,1,5.166298388740334,1,NA,
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_democrat_counterfactual_standard_error_pp,Table A.3,"Believe Trump mishandled docs, Democrat, counterfactual standard error (pp)",0.6,0.6,1,0.634448954944699,1,NA,
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_democrat_counterfactual_p_value,Table A.3,"Believe Trump mishandled docs, Democrat, counterfactual p-value",NA,NA,NA,1.2382245492024433e-15,NA,NA,The article prints this p-value as p < 0.001 rather than as a number; see the row counting those cells
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_democrat_change_format_more_likely_pct,Table A.3,"Believe Trump mishandled docs, Democrat, change format, more likely (%)",73.9,73.9,1,73.89573872639063,1,NA,
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_democrat_change_format_less_likely_pct,Table A.3,"Believe Trump mishandled docs, Democrat, change format, less likely (%)",6.1,6.1,1,6.055999426894751,1,NA,
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_democrat_change_format_difference_pp,Table A.3,"Believe Trump mishandled docs, Democrat, change format difference (pp)",67.8,67.8,1,67.83973929949593,1,NA,
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_democrat_change_format_standard_error_pp,Table A.3,"Believe Trump mishandled docs, Democrat, change format standard error (pp)",2.5,2.5,1,2.450155964245152,1,NA,
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_democrat_change_format_p_value,Table A.3,"Believe Trump mishandled docs, Democrat, change format p-value",NA,NA,NA,3.2901910216297237e-125,NA,NA,The article prints this p-value as p < 0.001 rather than as a number; see the row counting those cells
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_independent_actual_pct,Table A.3,"Believe Trump mishandled docs, Independent, actual (%)",59.2,59.2,1,59.18087418521384,1,NA,
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_independent_predicted_if_not_for_indictment_pct,Table A.3,"Believe Trump mishandled docs, Independent, predicted if not for indictment (%)",56.7,56.7,1,56.67982512651414,1,NA,
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_independent_counterfactual_difference_pp,Table A.3,"Believe Trump mishandled docs, Independent, counterfactual difference (pp)",2.5,2.5,1,2.501049058699727,1,NA,
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_independent_counterfactual_standard_error_pp,Table A.3,"Believe Trump mishandled docs, Independent, counterfactual standard error (pp)",1,1,1,1.0433690228605634,1,NA,
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_independent_counterfactual_p_value,Table A.3,"Believe Trump mishandled docs, Independent, counterfactual p-value",NA,0.017,NA,0.01704665150801583,1,NA,"The deposited script computes the p-value but prints only a significance star, so it has no value_script"
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_independent_change_format_more_likely_pct,Table A.3,"Believe Trump mishandled docs, Independent, change format, more likely (%)",39.6,39.6,1,39.55354663887059,1,NA,
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_independent_change_format_less_likely_pct,Table A.3,"Believe Trump mishandled docs, Independent, change format, less likely (%)",15.3,15.3,1,15.34930625032111,1,NA,
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_independent_change_format_difference_pp,Table A.3,"Believe Trump mishandled docs, Independent, change format difference (pp)",24.2,24.2,1,24.20424038854951,1,NA,
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_independent_change_format_standard_error_pp,Table A.3,"Believe Trump mishandled docs, Independent, change format standard error (pp)",4.4,4.4,1,4.370045486533049,1,NA,
barari_etal_2024,table_a_3_believe_trump_mishandled_docs_independent_change_format_p_value,Table A.3,"Believe Trump mishandled docs, Independent, change format p-value",NA,NA,NA,5.7824108971856206e-8,NA,NA,The article prints this p-value as p < 0.001 rather than as a number; see the row counting those cells
barari_etal_2024,table_a_3_vote_for_trump_general_election_republican_actual_pct,Table A.3,"Vote for Trump (general election), Republican, actual (%)",64.8,64.8,1,64.8481438437694,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_general_election_republican_predicted_if_not_for_indictment_pct,Table A.3,"Vote for Trump (general election), Republican, predicted if not for indictment (%)",61.4,61.4,1,61.44234569911459,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_general_election_republican_counterfactual_difference_pp,Table A.3,"Vote for Trump (general election), Republican, counterfactual difference (pp)",3.4,3.4,1,3.4057981446548196,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_general_election_republican_counterfactual_standard_error_pp,Table A.3,"Vote for Trump (general election), Republican, counterfactual standard error (pp)",3.1,3.1,1,3.1132861164683168,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_general_election_republican_counterfactual_p_value,Table A.3,"Vote for Trump (general election), Republican, counterfactual p-value",NA,0.277,NA,0.27662885273245086,1,NA,"The deposited script computes the p-value but prints only a significance star, so it has no value_script"
barari_etal_2024,table_a_3_vote_for_trump_general_election_republican_change_format_more_likely_pct,Table A.3,"Vote for Trump (general election), Republican, change format, more likely (%)",33.8,33.8,1,33.84902664001949,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_general_election_republican_change_format_less_likely_pct,Table A.3,"Vote for Trump (general election), Republican, change format, less likely (%)",15.3,15.3,1,15.335711559790823,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_general_election_republican_change_format_difference_pp,Table A.3,"Vote for Trump (general election), Republican, change format difference (pp)",18.5,18.5,1,18.513315080228672,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_general_election_republican_change_format_standard_error_pp,Table A.3,"Vote for Trump (general election), Republican, change format standard error (pp)",7.4,7.4,1,7.358468110919541,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_general_election_republican_change_format_p_value,Table A.3,"Vote for Trump (general election), Republican, change format p-value",NA,0.013,NA,0.01328958609705077,1,NA,"The deposited script computes the p-value but prints only a significance star, so it has no value_script"
barari_etal_2024,table_a_3_vote_for_trump_general_election_democrat_actual_pct,Table A.3,"Vote for Trump (general election), Democrat, actual (%)",8.5,8.5,1,8.456810259072379,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_general_election_democrat_predicted_if_not_for_indictment_pct,Table A.3,"Vote for Trump (general election), Democrat, predicted if not for indictment (%)",7.9,7.9,1,7.939514022537426,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_general_election_democrat_counterfactual_difference_pp,Table A.3,"Vote for Trump (general election), Democrat, counterfactual difference (pp)",0.5,0.5,1,0.5172962365349529,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_general_election_democrat_counterfactual_standard_error_pp,Table A.3,"Vote for Trump (general election), Democrat, counterfactual standard error (pp)",0.7,0.7,1,0.6852936778146651,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_general_election_democrat_counterfactual_p_value,Table A.3,"Vote for Trump (general election), Democrat, counterfactual p-value",NA,0.451,NA,0.4505605245425909,1,NA,"The deposited script computes the p-value but prints only a significance star, so it has no value_script"
barari_etal_2024,table_a_3_vote_for_trump_general_election_democrat_change_format_more_likely_pct,Table A.3,"Vote for Trump (general election), Democrat, change format, more likely (%)",7.1,7.1,1,7.096728238552806,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_general_election_democrat_change_format_less_likely_pct,Table A.3,"Vote for Trump (general election), Democrat, change format, less likely (%)",61.8,61.8,1,61.77348596843739,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_general_election_democrat_change_format_difference_pp,Table A.3,"Vote for Trump (general election), Democrat, change format difference (pp)",-54.7,-54.7,1,-54.67675772988457,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_general_election_democrat_change_format_standard_error_pp,Table A.3,"Vote for Trump (general election), Democrat, change format standard error (pp)",2.6,2.6,1,2.607450955601064,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_general_election_democrat_change_format_p_value,Table A.3,"Vote for Trump (general election), Democrat, change format p-value",NA,NA,NA,1.822534210107587e-80,NA,NA,The article prints this p-value as p < 0.001 rather than as a number; see the row counting those cells
barari_etal_2024,table_a_3_vote_for_trump_general_election_independent_actual_pct,Table A.3,"Vote for Trump (general election), Independent, actual (%)",37.5,37.5,1,37.52163742579909,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_general_election_independent_predicted_if_not_for_indictment_pct,Table A.3,"Vote for Trump (general election), Independent, predicted if not for indictment (%)",37,37,1,36.950370654350714,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_general_election_independent_counterfactual_difference_pp,Table A.3,"Vote for Trump (general election), Independent, counterfactual difference (pp)",0.6,0.6,1,0.5712667714483919,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_general_election_independent_counterfactual_standard_error_pp,Table A.3,"Vote for Trump (general election), Independent, counterfactual standard error (pp)",1,1,1,1.0441355679969455,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_general_election_independent_counterfactual_p_value,Table A.3,"Vote for Trump (general election), Independent, counterfactual p-value",NA,0.585,NA,0.5847606789642348,1,NA,"The deposited script computes the p-value but prints only a significance star, so it has no value_script"
barari_etal_2024,table_a_3_vote_for_trump_general_election_independent_change_format_more_likely_pct,Table A.3,"Vote for Trump (general election), Independent, change format, more likely (%)",19,19,1,19.02361161807951,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_general_election_independent_change_format_less_likely_pct,Table A.3,"Vote for Trump (general election), Independent, change format, less likely (%)",32.6,32.6,1,32.58209341055361,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_general_election_independent_change_format_difference_pp,Table A.3,"Vote for Trump (general election), Independent, change format difference (pp)",-13.6,-13.6,1,-13.558481792474108,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_general_election_independent_change_format_standard_error_pp,Table A.3,"Vote for Trump (general election), Independent, change format standard error (pp)",4.8,4.8,1,4.834340035673886,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_general_election_independent_change_format_p_value,Table A.3,"Vote for Trump (general election), Independent, change format p-value",NA,0.005,NA,0.00535460154325721,1,NA,"The deposited script computes the p-value but prints only a significance star, so it has no value_script"
barari_etal_2024,table_a_3_vote_for_trump_primary_election_republican_actual_pct,Table A.3,"Vote for Trump (primary election), Republican, actual (%)",67.4,67.4,1,67.44264037065216,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_primary_election_republican_predicted_if_not_for_indictment_pct,Table A.3,"Vote for Trump (primary election), Republican, predicted if not for indictment (%)",69.1,69.1,1,69.08760116090991,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_primary_election_republican_counterfactual_difference_pp,Table A.3,"Vote for Trump (primary election), Republican, counterfactual difference (pp)",-1.6,-1.6,1,-1.6449607902577588,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_primary_election_republican_counterfactual_standard_error_pp,Table A.3,"Vote for Trump (primary election), Republican, counterfactual standard error (pp)",0.6,0.6,1,0.6376634287988664,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_primary_election_republican_counterfactual_p_value,Table A.3,"Vote for Trump (primary election), Republican, counterfactual p-value",NA,0.01,NA,0.01005461798570329,1,NA,"The deposited script computes the p-value but prints only a significance star, so it has no value_script"
barari_etal_2024,table_a_3_vote_for_trump_primary_election_republican_change_format_more_likely_pct,Table A.3,"Vote for Trump (primary election), Republican, change format, more likely (%)",45.8,45.8,1,45.8029537209788,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_primary_election_republican_change_format_less_likely_pct,Table A.3,"Vote for Trump (primary election), Republican, change format, less likely (%)",14.1,14.1,1,14.09370956931924,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_primary_election_republican_change_format_difference_pp,Table A.3,"Vote for Trump (primary election), Republican, change format difference (pp)",31.7,31.7,1,31.70924415165964,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_primary_election_republican_change_format_standard_error_pp,Table A.3,"Vote for Trump (primary election), Republican, change format standard error (pp)",3,3,1,2.9570448841139574,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_primary_election_republican_change_format_p_value,Table A.3,"Vote for Trump (primary election), Republican, change format p-value",NA,NA,NA,2.476979995291915e-25,NA,NA,The article prints this p-value as p < 0.001 rather than as a number; see the row counting those cells
barari_etal_2024,table_a_3_vote_for_trump_primary_election_democrat_actual_pct,Table A.3,"Vote for Trump (primary election), Democrat, actual (%)",35.3,35.3,1,35.28757510517165,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_primary_election_democrat_predicted_if_not_for_indictment_pct,Table A.3,"Vote for Trump (primary election), Democrat, predicted if not for indictment (%)",33.7,33.7,1,33.727994714804446,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_primary_election_democrat_counterfactual_difference_pp,Table A.3,"Vote for Trump (primary election), Democrat, counterfactual difference (pp)",1.6,1.6,1,1.5595803903672,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_primary_election_democrat_counterfactual_standard_error_pp,Table A.3,"Vote for Trump (primary election), Democrat, counterfactual standard error (pp)",1.1,1.1,1,1.148246454026404,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_primary_election_democrat_counterfactual_p_value,Table A.3,"Vote for Trump (primary election), Democrat, counterfactual p-value",NA,0.182,NA,0.1816429490778705,1,NA,"The deposited script computes the p-value but prints only a significance star, so it has no value_script"
barari_etal_2024,table_a_3_vote_for_trump_primary_election_democrat_change_format_more_likely_pct,Table A.3,"Vote for Trump (primary election), Democrat, change format, more likely (%)",21,21,1,21.043521974834956,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_primary_election_democrat_change_format_less_likely_pct,Table A.3,"Vote for Trump (primary election), Democrat, change format, less likely (%)",39.9,39.9,1,39.92695541858547,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_primary_election_democrat_change_format_difference_pp,Table A.3,"Vote for Trump (primary election), Democrat, change format difference (pp)",-18.9,-18.9,1,-18.883433443750505,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_primary_election_democrat_change_format_standard_error_pp,Table A.3,"Vote for Trump (primary election), Democrat, change format standard error (pp)",15.7,15.7,1,15.65271770198278,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_primary_election_democrat_change_format_p_value,Table A.3,"Vote for Trump (primary election), Democrat, change format p-value",NA,0.235,NA,0.2349308157363032,1,NA,"The deposited script computes the p-value but prints only a significance star, so it has no value_script"
barari_etal_2024,table_a_3_vote_for_trump_primary_election_independent_actual_pct,Table A.3,"Vote for Trump (primary election), Independent, actual (%)",42.5,42.5,1,42.52905540667084,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_primary_election_independent_predicted_if_not_for_indictment_pct,Table A.3,"Vote for Trump (primary election), Independent, predicted if not for indictment (%)",44.9,44.9,1,44.87294632149035,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_primary_election_independent_counterfactual_difference_pp,Table A.3,"Vote for Trump (primary election), Independent, counterfactual difference (pp)",-2.3,-2.3,1,-2.343890914819525,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_primary_election_independent_counterfactual_standard_error_pp,Table A.3,"Vote for Trump (primary election), Independent, counterfactual standard error (pp)",2.6,2.6,1,2.608865994548791,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_primary_election_independent_counterfactual_p_value,Table A.3,"Vote for Trump (primary election), Independent, counterfactual p-value",NA,0.373,NA,0.37260679725858226,1,NA,"The deposited script computes the p-value but prints only a significance star, so it has no value_script"
barari_etal_2024,table_a_3_vote_for_trump_primary_election_independent_change_format_more_likely_pct,Table A.3,"Vote for Trump (primary election), Independent, change format, more likely (%)",23.4,23.4,1,23.352492368628653,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_primary_election_independent_change_format_less_likely_pct,Table A.3,"Vote for Trump (primary election), Independent, change format, less likely (%)",27.4,27.4,1,27.382595086323736,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_primary_election_independent_change_format_difference_pp,Table A.3,"Vote for Trump (primary election), Independent, change format difference (pp)",-4,-4,1,-4.0301027176950885,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_primary_election_independent_change_format_standard_error_pp,Table A.3,"Vote for Trump (primary election), Independent, change format standard error (pp)",12.2,12.2,1,12.166522816155592,1,NA,
barari_etal_2024,table_a_3_vote_for_trump_primary_election_independent_change_format_p_value,Table A.3,"Vote for Trump (primary election), Independent, change format p-value",NA,0.742,NA,0.7417180573195066,1,NA,"The deposited script computes the p-value but prints only a significance star, so it has no value_script"
barari_etal_2024,table_a_3_cells_whose_p_value_the_article_prints_as_p_0_001_reproducing_below_0_001,Table A.3,"Cells whose p-value the article prints as p < 0.001, reproducing below 0.001",NA,7,NA,7,1,NA,Counts the cells the article marks p < 0.001 that the rewrite also puts below 0.001
barari_etal_2024,table_a_1_gender_male_unweighted_pct,Table A.1,"Gender, Male, unweighted (%)",NA,48.1,NA,48.7,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_gender_male_weighted_pct,Table A.1,"Gender, Male, weighted (%)",NA,47.5,NA,47.9,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_gender_female_unweighted_pct,Table A.1,"Gender, Female, unweighted (%)",NA,49.9,NA,49.4,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_gender_female_weighted_pct,Table A.1,"Gender, Female, weighted (%)",NA,50.2,NA,49.9,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_age_18_24_unweighted_pct,Table A.1,"Age, 18-24, unweighted (%)",NA,5.5,NA,5.5,1,NA,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_age_18_24_weighted_pct,Table A.1,"Age, 18-24, weighted (%)",NA,12.1,NA,12.3,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_age_25_34_unweighted_pct,Table A.1,"Age, 25-34, unweighted (%)",NA,10.3,NA,10.1,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_age_25_34_weighted_pct,Table A.1,"Age, 25-34, weighted (%)",NA,17.5,NA,17.2,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_age_35_44_unweighted_pct,Table A.1,"Age, 35-44, unweighted (%)",NA,13.1,NA,12.9,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_age_35_44_weighted_pct,Table A.1,"Age, 35-44, weighted (%)",NA,16.7,NA,16.4,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_age_45_54_unweighted_pct,Table A.1,"Age, 45-54, unweighted (%)",NA,17,NA,16.8,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_age_45_54_weighted_pct,Table A.1,"Age, 45-54, weighted (%)",NA,16,NA,15.8,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_age_55_64_unweighted_pct,Table A.1,"Age, 55-64, unweighted (%)",NA,21,NA,21.2,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_age_55_64_weighted_pct,Table A.1,"Age, 55-64, weighted (%)",NA,16.6,NA,16.8,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_age_65_unweighted_pct,Table A.1,"Age, 65+, unweighted (%)",NA,33,NA,33.5,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_age_65_weighted_pct,Table A.1,"Age, 65+, weighted (%)",NA,21,NA,21.5,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_race_and_ethnicity_white_non_hispanic_unweighted_pct,Table A.1,"Race and ethnicity, White, non-Hispanic, unweighted (%)",NA,68.2,NA,69,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_race_and_ethnicity_white_non_hispanic_weighted_pct,Table A.1,"Race and ethnicity, White, non-Hispanic, weighted (%)",NA,63.9,NA,64.8,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_race_and_ethnicity_black_non_hispanic_unweighted_pct,Table A.1,"Race and ethnicity, Black, non-Hispanic, unweighted (%)",NA,11.5,NA,11.6,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_race_and_ethnicity_black_non_hispanic_weighted_pct,Table A.1,"Race and ethnicity, Black, non-Hispanic, weighted (%)",NA,12.7,NA,12.9,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_race_and_ethnicity_hispanic_unweighted_pct,Table A.1,"Race and ethnicity, Hispanic, unweighted (%)",NA,12.5,NA,12,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_race_and_ethnicity_hispanic_weighted_pct,Table A.1,"Race and ethnicity, Hispanic, weighted (%)",NA,16.4,NA,15.8,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_race_and_ethnicity_asian_non_hispanic_unweighted_pct,Table A.1,"Race and ethnicity, Asian, non-Hispanic, unweighted (%)",NA,2.7,NA,2.5,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_race_and_ethnicity_asian_non_hispanic_weighted_pct,Table A.1,"Race and ethnicity, Asian, non-Hispanic, weighted (%)",NA,5.4,NA,4.9,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_race_and_ethnicity_other_non_hispanic_unweighted_pct,Table A.1,"Race and ethnicity, Other, non-Hispanic, unweighted (%)",NA,5,NA,4.9,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_race_and_ethnicity_other_non_hispanic_weighted_pct,Table A.1,"Race and ethnicity, Other, non-Hispanic, weighted (%)",NA,1.6,NA,1.6,1,NA,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_educational_attainment_high_school_or_less_unweighted_pct,Table A.1,"Educational attainment, High school or less, unweighted (%)",NA,17.9,NA,17.8,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_educational_attainment_high_school_or_less_weighted_pct,Table A.1,"Educational attainment, High school or less, weighted (%)",NA,38.5,NA,38.4,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_educational_attainment_some_college_associate_s_unweighted_pct,Table A.1,"Educational attainment, Some college/associate's, unweighted (%)",NA,31.1,NA,31,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_educational_attainment_some_college_associate_s_weighted_pct,Table A.1,"Educational attainment, Some college/associate's, weighted (%)",NA,30.5,NA,30.5,1,NA,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_educational_attainment_bachelor_s_unweighted_pct,Table A.1,"Educational attainment, Bachelor's, unweighted (%)",NA,28.5,NA,28.4,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_educational_attainment_bachelor_s_weighted_pct,Table A.1,"Educational attainment, Bachelor's, weighted (%)",NA,19.5,NA,19.4,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_educational_attainment_graduate_degree_unweighted_pct,Table A.1,"Educational attainment, Graduate degree, unweighted (%)",NA,22.5,NA,22.8,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_educational_attainment_graduate_degree_weighted_pct,Table A.1,"Educational attainment, Graduate degree, weighted (%)",NA,11.5,NA,11.7,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_biden_approval_approve_unweighted_pct,Table A.1,"Biden approval, Approve, unweighted (%)",NA,43.3,NA,44.2,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_biden_approval_approve_weighted_pct,Table A.1,"Biden approval, Approve, weighted (%)",NA,40.4,NA,41.4,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_biden_approval_disapprove_unweighted_pct,Table A.1,"Biden approval, Disapprove, unweighted (%)",NA,54,NA,55.1,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,table_a_1_biden_approval_disapprove_weighted_pct,Table A.1,"Biden approval, Disapprove, weighted (%)",NA,56.3,NA,57.7,0,archive,No deposited script produces this table; rebuilt here from the deposited respondent data
barari_etal_2024,figure_1_all_plotted_proportions,Figure 1,All plotted proportions,NA,NA,NA,NA,NA,NA,"The figure prints no numbers, so there is nothing to compare against the page. All 1206 plotted proportions agree with the values the deposited figure_1.R computes before it fails, to within 5.6e-16. Table A.2 is the article's own numerical version of this figure and is checked cell by cell above"
barari_etal_2024,figure_a_1_all_plotted_proportions,Figure A.1,All plotted proportions,NA,NA,NA,NA,NA,NA,As for Figure 1: all 1717 plotted proportions agree with the deposited figure_A1.R values to within 5.6e-16
barari_etal_2024,figure_1_panel_b_shows_republican_primary_voters_1_yes,Figure 1,Panel (b) shows Republican primary voters (1 = yes),0,1,0,0,0,paper_internal,"Does not hold. The caption and the body text both assign panel (b) to Republican primary voters, but the panel the article prints is the Democratic one: its belief column shows 79.5 per cent saying more likely against 4.9 per cent less likely, and its vote column is the general election. The deposited figure_1.R writes the panels in the order Neither, Democratic, Republican, which is the order the article prints them in"
